date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:51:35	10378/10378	---MCZ	200	added ('OK')	text/css	date:Fri,%2003%20Nov%202023%2015:46:39%20GMT	https://noxxit.com/wp-content/plugins/element-ready-lite/assets/css/widgets.min.css?ver=1720569032	C:/My%20Web%20Sites/noxxit.com/noxxit.com/wp-content/plugins/element-ready-lite/assets/css/widgets.mind2f2.css	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=2)
00:51:36	0/0	---M--	200	added ('OK')	application/javascript	date:Tue,%2009%20Jul%202024%2023:51:24%20GMT	https://noxxit.com/wp-content/plugins/element-ready-lite/assets/js/globalwidget.min.js?ver=1720569032	C:/My%20Web%20Sites/noxxit.com/noxxit.com/wp-content/plugins/element-ready-lite/assets/js/globalwidget.mind2f2.js	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=2)
00:51:37	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.11d.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=3)
00:51:37	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.11e.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=3)
00:51:37	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.11f.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=3)
00:51:38	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.120.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=4)
00:51:38	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.121.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=4)
00:51:38	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.122.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=4)
00:51:40	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.124.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=5)
00:51:40	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.125.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=5)
00:51:40	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.126.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=5)
00:51:40	10378/10378	---MCZ	200	added ('OK')	text/css	date:Fri,%2003%20Nov%202023%2015:46:39%20GMT	https://noxxit.com/wp-content/plugins/element-ready-lite/assets/css/widgets.min.css?ver=1720569035	C:/My%20Web%20Sites/noxxit.com/noxxit.com/wp-content/plugins/element-ready-lite/assets/css/widgets.min3399.css	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=5)
00:51:41	0/0	---M--	200	added ('OK')	application/javascript	date:Tue,%2009%20Jul%202024%2023:51:24%20GMT	https://noxxit.com/wp-content/plugins/element-ready-lite/assets/js/globalwidget.min.js?ver=1720569035	C:/My%20Web%20Sites/noxxit.com/noxxit.com/wp-content/plugins/element-ready-lite/assets/js/globalwidget.min3399.js	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=5)
00:51:43	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.129.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=6)
00:51:43	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.12a.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=6)
00:51:43	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.12b.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=6)
00:51:44	10378/10378	---MCZ	200	added ('OK')	text/css	date:Fri,%2003%20Nov%202023%2015:46:39%20GMT	https://noxxit.com/wp-content/plugins/element-ready-lite/assets/css/widgets.min.css?ver=1720569039	C:/My%20Web%20Sites/noxxit.com/noxxit.com/wp-content/plugins/element-ready-lite/assets/css/widgets.mina5fe.css	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=6)
00:51:44	0/0	---M--	200	added ('OK')	application/javascript	date:Tue,%2009%20Jul%202024%2023:51:24%20GMT	https://noxxit.com/wp-content/plugins/element-ready-lite/assets/js/globalwidget.min.js?ver=1720569039	C:/My%20Web%20Sites/noxxit.com/noxxit.com/wp-content/plugins/element-ready-lite/assets/js/globalwidget.mina5fe.js	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=6)
00:51:45	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.12d.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=7)
00:51:45	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.12e.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=7)
00:51:45	0/-1	---M--	301	error ('')			https://noxxit.com/contact	C:/My%20Web%20Sites/noxxit.com/noxxit.com/contact.12f.delayed	(from https://noxxit.com/2023/02/13/how-to-use-noxxit-app/?replytocom=7)
